Date/heure;O3;NO2;SO2;CO;PM10
25.06.2004;166.6;24.3;3.0;0.31;28.4
26.06.2004;151.9;18.8;2.1;0.25;23.3
27.06.2004;174.0;15.9;2.0;0.28;24.6
28.06.2004;;23.1;4.2;0.32;36.1
29.06.2004;;16.7;3.0;0.27;34.1
30.06.2004;195.4;22.0;3.0;0.29;26.3
01.07.2004;153.4;35.8;2.7;0.43;36.4
02.07.2004;152.1;16.3;1.9;0.26;24.2
03.07.2004;146.4;14.7;1.6;0.23;16.4
04.07.2004;137.9;16.5;1.8;0.28;25.0
05.07.2004;157.6;23.7;2.2;0.33;31.8
06.07.2004;179.8;26.1;2.5;0.34;36.5
07.07.2004;123.5;29.2;2.4;0.34;41.9
08.07.2004;86.4;38.2;2.0;0.41;27.2
09.07.2004;132.7;20.9;1.2;0.27;11.0
10.07.2004;120.3;16.8;1.4;0.24;17.5
11.07.2004;95.6;14.0;1.0;0.21;9.2
12.07.2004;94.5;23.7;1.4;0.25;13.1
13.07.2004;92.4;28.2;2.0;0.29;10.1
14.07.2004;150.3;23.0;1.8;0.30;12.6
15.07.2004;186.3;24.2;2.1;0.32;20.3
16.07.2004;;26.0;3.6;0.33;36.4
17.07.2004;;16.4;2.2;0.28;33.4
18.07.2004;176.2;13.1;2.0;0.28;32.1
19.07.2004;169.0;26.5;2.5;0.35;30.0
20.07.2004;143.2;29.1;2.7;0.37;32.5
21.07.2004;174.8;22.4;2.7;0.33;39.3
22.07.2004;;25.6;2.6;0.37;43.1
23.07.2004;;29.5;2.5;0.39;44.1
24.07.2004;90.2;24.5;1.6;0.37;22.6
25.07.2004;178.4;19.0;1.8;0.35;16.4
26.07.2004;161.7;22.4;1.6;0.34;22.4
27.07.2004;175.2;19.4;1.6;0.29;20.1
28.07.2004;183.7;23.6;1.9;0.30;19.5
29.07.2004;;24.0;3.0;0.33;27.4
30.07.2004;;23.8;3.3;0.38;40.4
31.07.2004;;19.2;2.6;0.37;42.1
01.08.2004;;17.2;2.9;0.40;54.1
02.08.2004;193.6;21.0;2.6;0.38;60.3
03.08.2004;195.1;21.2;1.8;0.34;36.3
04.08.2004;175.3;23.9;1.3;0.30;22.7
05.08.2004;118.2;22.4;1.0;0.29;16.4
06.08.2004;175.5;18.9;1.2;0.29;21.1
07.08.2004;160.8;16.1;1.3;0.27;18.9
08.08.2004;151.3;11.0;1.1;0.21;14.3
09.08.2004;103.6;18.7;1.3;0.29;19.1
10.08.2004;71.9;28.0;1.8;0.38;21.5
11.08.2004;76.5;27.8;1.5;0.39;18.2
12.08.2004;93.5;24.9;1.9;0.39;37.0
13.08.2004;93.3;18.0;1.3;0.26;10.5
14.08.2004;91.6;11.7;1.0;0.19;3.6
15.08.2004;128.6;12.6;1.2;0.21;7.9
16.08.2004;129.2;20.6;2.0;0.29;16.7
17.08.2004;115.3;30.9;2.2;0.39;25.7
18.08.2004;63.2;33.6;1.9;0.42;25.5
19.08.2004;78.3;26.2;1.7;0.38;24.4
20.08.2004;85.6;24.7;1.3;0.33;16.0
21.08.2004;86.1;11.5;0.9;0.21;9.2
22.08.2004;115.6;12.9;1.1;0.23;6.5
23.08.2004;;;;;
24.08.2004;;;;;
25.08.2004;;;;;
26.08.2004;;;;;
27.08.2004;110.5;24.5;1.6;0.31;8.7
28.08.2004;168.3;21.6;2.6;0.32;16.0
29.08.2004;149.4;15.9;2.1;0.29;19.6
30.08.2004;141.1;23.0;1.8;0.34;20.3
31.08.2004;135.2;20.4;1.8;0.32;25.4
01.09.2004;81.9;27.5;1.6;0.33;18.6
02.09.2004;137.3;22.3;2.0;0.36;26.1
03.09.2004;165.4;29.2;2.3;0.42;31.3
04.09.2004;146.6;21.4;1.9;0.36;28.6
05.09.2004;139.0;18.2;2.5;0.34;34.0
06.09.2004;144.4;29.4;3.1;0.36;37.2
07.09.2004;172.3;31.7;3.4;0.39;41.2
08.09.2004;177.7;30.6;3.7;0.41;47.1
09.09.2004;179.5;38.4;3.5;0.49;54.9
10.09.2004;137.3;27.7;3.6;0.34;34.5
11.09.2004;157.6;22.7;3.4;0.35;41.8
12.09.2004;119.4;17.7;1.7;0.33;30.8
13.09.2004;82.9;33.1;2.1;0.39;40.1
14.09.2004;54.7;41.4;2.1;0.51;32.0
15.09.2004;80.3;23.3;1.8;0.34;13.6
16.09.2004;60.9;25.9;1.9;0.31;12.6
17.09.2004;100.2;25.5;2.0;0.36;15.4
18.09.2004;141.6;27.9;2.4;0.41;30.1
19.09.2004;138.7;19.6;1.9;0.38;37.1
20.09.2004;141.3;31.9;2.8;0.45;43.8
21.09.2004;138.0;40.5;2.9;0.50;44.5
22.09.2004;96.4;32.4;2.0;0.34;16.4
23.09.2004;57.0;30.7;3.1;0.42;14.5
24.09.2004;95.9;14.4;1.2;0.20;11.1
25.09.2004;69.5;16.6;1.3;0.27;7.9
26.09.2004;77.1;13.2;1.2;0.22;2.8
27.09.2004;78.3;27.1;2.3;0.35;15.0
28.09.2004;92.6;37.2;3.9;0.47;30.4
29.09.2004;99.8;39.3;4.2;0.52;37.2
30.09.2004;143.3;37.9;3.5;0.55;41.6
01.10.2004;101.6;45.5;5.3;0.56;47.4
02.10.2004;95.6;32.1;3.3;0.43;39.4
03.10.2004;110.1;24.9;3.1;0.39;40.9
04.10.2004;109.7;34.8;3.5;0.49;50.6
05.10.2004;102.4;39.2;3.4;0.55;57.6
06.10.2004;82.0;50.2;4.4;0.63;67.9
07.10.2004;67.0;39.8;2.6;0.54;41.0
08.10.2004;47.0;37.5;3.3;0.56;45.6
09.10.2004;23.7;31.6;2.9;0.54;48.4
10.10.2004;62.7;24.7;2.0;0.38;20.0
11.10.2004;49.5;29.1;2.6;0.38;18.1
12.10.2004;34.7;34.3;2.9;0.40;20.2
13.10.2004;36.4;34.8;5.6;0.48;31.1
14.10.2004;23.7;44.0;6.4;0.59;44.2
15.10.2004;21.4;43.1;5.4;0.54;20.8
16.10.2004;56.7;31.4;4.7;0.42;14.7
17.10.2004;73.4;22.2;5.9;0.33;15.5
18.10.2004;57.2;38.1;8.7;0.61;30.7
19.10.2004;22.7;42.4;8.5;0.68;33.5
20.10.2004;32.5;32.8;8.0;0.71;30.5
21.10.2004;31.3;30.4;6.3;0.73;27.9
22.10.2004;10.0;51.1;4.9;0.96;39.9
23.10.2004;49.8;30.2;4.3;0.61;32.8
24.10.2004;50.6;27.3;4.5;0.55;39.9
25.10.2004;21.8;42.1;5.8;0.75;51.3
26.10.2004;51.4;43.0;3.2;0.50;34.3
27.10.2004;27.8;40.2;4.0;0.50;22.0
28.10.2004;33.8;46.9;4.3;0.53;19.8
29.10.2004;;46.4;4.4;0.58;17.8
30.10.2004;;28.9;4.5;0.38;15.1
31.10.2004;;26.1;6.0;0.44;19.0
01.11.2004;;34.3;3.9;0.52;13.8
02.11.2004;;40.8;7.0;0.81;22.8
03.11.2004;;26.3;7.5;0.78;42.2
04.11.2004;;28.0;8.4;0.67;43.2
05.11.2004;19.5;35.0;9.6;0.80;44.9
06.11.2004;68.7;33.7;7.0;0.62;37.7
07.11.2004;73.1;16.7;4.8;0.25;6.7
08.11.2004;69.8;31.8;5.2;0.40;9.3
09.11.2004;61.1;45.7;9.9;0.58;21.3
10.11.2004;18.5;59.1;11.4;0.69;30.6
11.11.2004;22.1;48.0;8.2;0.66;25.6
12.11.2004;45.3;41.9;10.2;0.74;21.3
13.11.2004;85.2;17.8;6.0;0.35;9.7
14.11.2004;75.2;10.0;3.0;0.20;3.6
15.11.2004;43.3;51.7;13.9;0.62;22.5
16.11.2004;25.8;58.3;17.7;0.89;38.2
17.11.2004;23.9;59.9;18.0;0.96;44.2
18.11.2004;35.8;54.7;17.2;0.94;39.7
19.11.2004;72.3;29.5;10.2;0.52;24.4
20.11.2004;77.7;15.4;4.0;0.24;5.7
21.11.2004;65.1;42.6;12.8;0.49;20.5
22.11.2004;39.5;56.2;18.3;0.89;35.4
23.11.2004;68.9;51.4;17.6;0.91;31.9
24.11.2004;69.9;65.4;13.9;0.81;57.9
25.11.2004;;;;;
26.11.2004;35.9;53.0;15.8;0.86;52.9
27.11.2004;52.8;46.4;14.7;0.70;38.6
28.11.2004;24.5;49.0;19.7;0.72;31.1
29.11.2004;15.6;60.9;7.7;0.73;29.5
30.11.2004;30.3;49.1;9.5;0.67;16.5
01.12.2004;45.8;47.7;8.3;0.71;23.0
02.12.2004;10.6;51.8;11.8;0.79;28.3
03.12.2004;18.3;45.3;11.2;0.74;30.9
04.12.2004;15.4;37.3;14.0;0.68;26.0
05.12.2004;19.9;36.7;15.4;0.64;25.8
06.12.2004;16.5;42.1;16.3;0.83;28.5
07.12.2004;14.5;44.6;17.3;0.93;30.9
08.12.2004;33.4;36.1;16.3;0.72;25.5
09.12.2004;19.3;45.6;17.2;0.94;35.6
10.12.2004;25.4;44.4;17.2;0.94;42.3
11.12.2004;40.5;42.1;16.7;0.70;26.3
12.12.2004;41.7;43.2;18.0;0.69;21.0
13.12.2004;28.1;49.8;19.3;0.90;30.1
14.12.2004;24.4;51.4;20.6;0.93;33.7
15.12.2004;21.8;52.6;21.6;1.01;40.1
16.12.2004;8.7;55.6;18.3;0.90;36.3
17.12.2004;8.2;55.4;12.2;0.78;36.5
18.12.2004;66.4;22.4;5.9;0.36;9.1
19.12.2004;60.3;39.2;13.6;0.51;16.6
20.12.2004;31.7;52.3;18.0;0.84;36.4
21.12.2004;35.6;49.8;18.1;0.81;37.9
22.12.2004;38.4;53.6;19.0;0.82;37.7
23.12.2004;26.2;56.1;21.9;0.98;43.6
24.12.2004;21.3;57.8;21.7;1.00;44.5
25.12.2004;3.5;71.2;18.9;1.47;98.5
26.12.2004;3.6;46.8;17.4;1.23;33.1
27.12.2004;29.3;46.1;18.5;0.88;21.6
28.12.2004;21.9;43.9;20.6;0.99;29.1
29.12.2004;73.2;11.5;3.8;0.23;3.3
30.12.2004;71.1;43.7;14.8;0.55;16.9
31.12.2004;43.7;53.0;19.7;0.70;26.8
01.01.2005;50.3;48.3;20.2;0.64;29.6
02.01.2005;77.6;40.8;17.8;0.54;20.4
03.01.2005;82.2;23.6;6.1;0.38;7.9
04.01.2005;50.5;49.1;17.5;0.72;23.0
05.01.2005;20.9;55.4;23.6;0.98;30.1
06.01.2005;43.1;48.3;18.4;0.71;26.7
07.01.2005;25.7;55.6;19.8;0.93;32.3
08.01.2005;34.6;52.0;20.7;0.90;30.6
09.01.2005;33.0;46.8;19.9;0.73;32.4
10.01.2005;24.3;49.6;18.9;0.89;36.5
11.01.2005;17.3;51.9;20.1;0.95;36.9
12.01.2005;34.4;46.7;17.6;0.85;36.1
13.01.2005;32.4;53.1;19.8;1.02;39.7
14.01.2005;32.0;66.0;19.2;0.89;43.8
15.01.2005;37.1;63.0;17.1;0.93;64.2
16.01.2005;37.8;66.2;11.7;1.05;92.2
17.01.2005;27.2;56.6;11.3;0.92;82.1
18.01.2005;3.4;72.5;19.3;1.29;82.5
19.01.2005;76.7;19.8;4.5;0.30;6.7
20.01.2005;44.6;52.0;17.4;0.75;23.8
21.01.2005;73.8;23.2;7.6;0.34;8.3
22.01.2005;79.5;15.8;4.4;0.27;3.5
23.01.2005;70.8;31.5;11.3;0.40;11.0
24.01.2005;67.5;32.7;12.6;0.53;14.0
25.01.2005;61.2;15.0;4.8;0.29;5.7
26.01.2005;70.1;13.4;5.7;0.29;8.7
27.01.2005;73.5;42.0;13.1;0.55;27.5
28.01.2005;64.5;53.6;16.9;0.70;37.6
29.01.2005;51.2;54.3;16.4;0.65;41.2
30.01.2005;69.8;46.8;17.3;0.65;48.6
31.01.2005;42.9;66.9;21.7;1.04;62.2
01.02.2005;77.6;21.8;5.8;0.33;9.9
02.02.2005;72.3;52.7;17.6;0.79;19.8
03.02.2005;77.4;26.1;7.9;0.43;9.2
04.02.2005;48.0;54.2;14.4;0.61;36.2
05.02.2005;37.0;44.2;10.5;0.51;44.3
06.02.2005;71.0;42.0;12.6;0.60;51.5
07.02.2005;44.8;67.4;15.9;0.76;89.2
08.02.2005;39.3;86.5;20.3;0.87;103.1
09.02.2005;39.2;73.7;19.5;0.91;92.1
10.02.2005;64.1;64.2;18.7;0.85;48.2
11.02.2005;54.9;67.3;19.9;0.89;47.1
12.02.2005;68.2;56.5;16.7;0.72;47.0
13.02.2005;87.3;32.8;9.4;0.42;20.6
14.02.2005;86.2;13.9;3.0;0.26;3.6
15.02.2005;75.3;27.1;10.4;0.48;7.9
16.02.2005;76.4;18.2;5.5;0.37;9.0
17.02.2005;71.5;44.0;11.4;0.58;23.2
18.02.2005;71.9;60.1;16.6;0.71;36.1
19.02.2005;51.2;66.1;17.3;0.75;58.5
20.02.2005;54.1;70.2;14.9;0.82;85.8
21.02.2005;45.6;47.2;6.6;0.53;46.0
22.02.2005;56.9;57.8;10.7;0.67;45.9
23.02.2005;67.9;50.8;10.5;0.62;40.4
24.02.2005;59.4;51.7;11.3;0.64;40.3
25.02.2005;95.2;49.3;10.4;0.66;35.6
26.02.2005;107.6;45.1;12.7;0.58;32.6
27.02.2005;106.7;24.7;8.0;0.47;17.5
28.02.2005;87.1;31.4;7.8;0.43;26.1
01.03.2005;74.4;38.0;9.4;0.43;28.4
02.03.2005;85.8;55.1;13.6;0.62;45.1
03.03.2005;31.4;73.3;16.9;0.80;65.8
04.03.2005;84.9;61.9;15.1;0.72;37.6
05.03.2005;93.0;58.3;14.9;0.68;44.1
06.03.2005;111.3;31.0;11.7;0.46;20.0
07.03.2005;111.9;17.2;6.0;0.33;13.5
08.03.2005;91.7;31.9;10.4;0.43;13.1
09.03.2005;91.2;21.9;4.2;0.35;6.2
10.03.2005;93.5;39.2;9.5;0.46;14.7
11.03.2005;81.2;51.9;13.0;0.57;58.1
12.03.2005;112.5;41.9;11.3;0.46;43.5
13.03.2005;113.4;20.6;5.2;0.30;14.8
14.03.2005;110.8;50.3;12.9;0.54;48.0
15.03.2005;127.2;49.9;11.1;0.59;63.3
16.03.2005;121.0;60.2;12.3;0.67;70.8
17.03.2005;161.9;68.3;11.9;0.76;69.4
18.03.2005;103.5;73.5;12.8;0.81;43.9
19.03.2005;91.3;31.8;7.2;0.36;8.6
20.03.2005;135.9;31.5;8.4;0.41;70.6
21.03.2005;93.4;44.5;7.3;0.44;43.7
22.03.2005;56.8;60.0;9.3;0.59;82.1
23.03.2005;72.3;66.2;8.3;0.65;124.2
24.03.2005;69.4;68.8;7.4;0.63;173.1
25.03.2005;86.3;61.8;5.7;0.60;110.5
26.03.2005;54.8;56.7;6.1;0.65;107.7
27.03.2005;63.5;40.8;5.2;0.49;20.0
28.03.2005;90.2;31.3;6.4;0.43;18.6
29.03.2005;82.5;48.9;5.9;0.48;18.4
30.03.2005;81.7;34.5;6.5;0.46;24.3
31.03.2005;92.0;31.5;5.5;0.45;24.8
01.04.2005;89.5;42.5;4.4;0.44;37.9
02.04.2005;130.3;32.6;6.0;0.40;44.5
03.04.2005;137.3;33.1;6.6;0.41;48.8
04.04.2005;121.3;52.1;8.3;0.50;49.2
05.04.2005;98.7;59.5;9.9;0.55;57.1
06.04.2005;136.1;59.6;9.8;0.56;70.3
07.04.2005;70.1;66.6;8.8;0.57;54.8
08.04.2005;75.0;55.1;5.1;0.49;16.1
09.04.2005;93.2;24.5;4.3;0.33;4.8
10.04.2005;112.3;11.3;1.7;0.26;6.4
11.04.2005;45.1;47.5;5.0;0.46;31.7
12.04.2005;69.5;41.0;4.9;0.39;30.6
13.04.2005;101.4;36.0;5.9;0.48;28.9
14.04.2005;102.1;39.7;6.3;0.47;40.4
15.04.2005;83.0;47.5;5.7;0.46;51.1
16.04.2005;88.4;41.1;5.2;0.46;22.4
17.04.2005;102.2;22.9;4.6;0.34;11.5
18.04.2005;102.5;30.6;5.6;0.41;14.0
19.04.2005;87.8;38.8;5.1;0.44;21.3
20.04.2005;65.3;39.1;4.0;0.42;20.1
21.04.2005;102.4;27.9;3.7;0.40;24.0
22.04.2005;98.1;35.8;4.5;0.39;45.0
23.04.2005;99.6;38.5;5.7;0.39;46.8
24.04.2005;78.4;32.5;4.2;0.41;39.6
25.04.2005;96.9;35.1;4.3;0.42;14.7
26.04.2005;108.3;32.7;6.9;0.47;16.2
27.04.2005;120.1;35.9;6.5;0.42;29.9
28.04.2005;127.8;44.0;6.5;0.48;36.3
29.04.2005;151.3;46.9;6.4;0.55;47.0
30.04.2005;186.9;32.5;4.7;0.45;42.8
01.05.2005;170.5;27.5;3.5;0.41;37.3
02.05.2005;165.3;34.6;5.9;0.41;43.9
03.05.2005;112.8;37.9;4.1;0.40;33.7
04.05.2005;103.3;24.9;2.1;0.31;10.0
05.05.2005;104.6;15.8;2.0;0.25;6.8
06.05.2005;99.5;24.7;1.7;0.30;14.7
07.05.2005;125.4;12.7;1.3;0.23;6.0
08.05.2005;120.3;10.2;1.0;0.22;8.4
09.05.2005;99.2;40.3;2.8;0.40;33.2
10.05.2005;84.8;33.7;2.5;0.33;24.4
11.05.2005;120.3;30.0;2.3;0.34;33.1
12.05.2005;123.3;29.5;2.2;0.37;24.7
13.05.2005;124.1;34.0;2.7;0.40;36.7
14.05.2005;74.2;39.6;2.9;0.48;36.4
15.05.2005;143.2;19.8;2.5;0.33;22.3
16.05.2005;84.1;26.1;2.3;0.34;21.4
17.05.2005;91.1;29.2;2.7;0.36;13.7
18.05.2005;95.3;22.2;1.5;0.28;24.2
19.05.2005;122.7;27.7;3.0;0.36;17.8
20.05.2005;151.0;34.6;3.5;0.41;28.5
21.05.2005;188.2;28.7;3.5;0.41;38.6
22.05.2005;144.6;23.6;3.4;0.34;41.1
23.05.2005;100.8;42.1;2.6;0.39;20.7
24.05.2005;128.9;29.8;2.9;0.38;13.4
25.05.2005;186.4;34.6;3.7;0.40;31.3
26.05.2005;;24.1;3.2;0.37;47.5
27.05.2005;199.4;27.5;3.0;0.39;43.3
28.05.2005;;21.0;2.8;0.34;40.1
29.05.2005;;16.7;2.8;0.28;26.6
30.05.2005;189.5;28.3;2.9;0.34;31.3
31.05.2005;159.5;18.6;1.6;0.25;26.7
01.06.2005;137.0;24.5;1.9;0.28;24.1
02.06.2005;142.0;23.8;1.9;0.28;30.9
03.06.2005;180.9;26.3;2.2;0.34;35.3
04.06.2005;156.6;18.6;1.3;0.29;26.9
05.06.2005;137.4;14.5;1.2;0.23;15.1
06.06.2005;123.5;22.4;1.5;0.25;20.2
07.06.2005;116.7;16.3;1.0;0.25;38.3
08.06.2005;124.3;21.9;1.5;0.26;18.9
09.06.2005;100.4;18.9;1.3;0.24;24.9
10.06.2005;133.0;22.8;1.8;0.26;17.0
11.06.2005;134.1;17.3;2.3;0.24;20.7
12.06.2005;123.6;12.8;1.2;0.22;20.1
13.06.2005;70.7;41.3;2.0;0.41;24.4
14.06.2005;76.1;46.0;1.7;0.43;22.4
15.06.2005;146.8;25.3;1.8;0.33;19.2
16.06.2005;166.2;24.0;1.9;0.33;22.1
17.06.2005;;25.5;2.5;0.37;30.4
18.06.2005;174.9;19.3;1.9;0.32;29.7
19.06.2005;188.7;14.7;2.5;0.28;35.0
20.06.2005;;22.6;2.2;0.32;30.2
21.06.2005;;25.3;2.7;0.35;39.4
22.06.2005;;26.2;2.8;0.36;42.9
23.06.2005;;25.1;3.0;0.36;46.5
24.06.2005;197.5;22.3;2.5;0.32;41.1
25.06.2005;170.1;18.9;1.7;0.27;30.2
26.06.2005;139.3;14.6;1.3;0.22;14.0
27.06.2005;198.2;22.0;2.1;0.30;28.2
28.06.2005;;23.4;1.8;0.30;27.5
29.06.2005;160.0;16.0;2.0;0.24;33.1
30.06.2005;161.1;19.1;1.4;0.23;11.9
01.07.2005;91.3;16.5;1.2;0.27;17.1
02.07.2005;91.5;9.1;0.8;0.17;3.2
03.07.2005;155.0;11.7;1.6;0.20;8.1
04.07.2005;115.2;30.1;2.0;0.29;20.5
05.07.2005;99.3;17.8;1.0;0.21;10.1
06.07.2005;135.7;27.4;1.9;0.28;15.0
07.07.2005;114.0;29.8;;0.33;20.2
08.07.2005;130.2;21.1;1.6;0.25;9.3
09.07.2005;125.4;15.9;1.2;0.23;10.0
10.07.2005;113.5;12.1;1.0;0.20;7.0
11.07.2005;100.5;23.1;1.4;0.26;23.0
12.07.2005;158.9;19.0;1.3;0.26;14.2
13.07.2005;161.4;26.6;1.9;0.28;15.0
14.07.2005;193.0;22.8;1.9;0.29;21.7
15.07.2005;;23.9;2.6;0.31;25.7
16.07.2005;;20.8;2.1;0.34;31.7
17.07.2005;;13.7;1.4;0.30;32.5
18.07.2005;171.2;21.5;2.2;0.30;34.0
19.07.2005;116.2;24.2;1.2;0.26;9.4
20.07.2005;175.7;26.1;1.8;0.32;16.3
21.07.2005;91.8;19.8;1.3;0.25;27.0
22.07.2005;159.9;19.2;1.4;0.24;16.3
23.07.2005;149.8;15.3;1.4;0.23;12.5
24.07.2005;143.7;14.5;1.5;0.26;17.2
25.07.2005;128.5;28.8;1.5;0.36;31.1
26.07.2005;191.5;24.9;1.5;0.37;38.1
27.07.2005;;27.6;2.0;0.37;43.6
28.07.2005;;25.0;1.6;0.38;57.2
29.07.2005;197.6;32.2;1.7;0.41;44.3
30.07.2005;142.0;23.9;1.5;0.32;28.8
31.07.2005;103.5;12.7;1.1;0.22;20.5
01.08.2005;193.9;15.4;2.0;0.24;21.9
02.08.2005;122.9;28.8;0.9;0.29;11.5
03.08.2005;112.4;13.6;0.8;0.21;5.9
04.08.2005;110.9;9.9;0.7;0.17;7.2
05.08.2005;123.0;20.2;1.3;0.24;9.8
06.08.2005;165.6;17.2;1.9;0.24;12.9
07.08.2005;124.9;8.9;1.4;0.17;7.6
08.08.2005;80.3;15.4;1.2;0.21;8.4
09.08.2005;139.0;19.7;1.9;0.24;13.7
10.08.2005;150.3;21.2;2.3;0.29;20.4
11.08.2005;153.8;29.0;2.2;0.35;29.0
12.08.2005;150.7;19.8;1.3;0.29;23.1
13.08.2005;142.4;16.6;1.4;0.26;22.2
14.08.2005;101.6;14.1;1.2;0.22;13.9
15.08.2005;85.7;8.7;1.0;0.17;1.4
16.08.2005;83.8;18.4;1.4;0.25;5.2
17.08.2005;169.9;22.5;2.0;0.30;13.5
18.08.2005;156.3;23.7;2.3;0.31;19.3
19.08.2005;161.5;25.5;2.0;0.34;24.6
20.08.2005;109.5;16.6;0.9;0.24;9.3
21.08.2005;80.8;16.1;1.1;0.24;8.2
22.08.2005;67.4;21.1;1.5;0.32;14.9
23.08.2005;96.1;23.0;1.5;0.32;17.4
24.08.2005;150.1;26.0;1.8;0.32;18.4
25.08.2005;101.3;29.5;2.8;0.38;30.2
26.08.2005;114.1;23.9;1.4;0.35;25.6
27.08.2005;69.0;22.3;1.3;0.28;19.6
28.08.2005;101.3;12.3;1.1;0.22;8.2
29.08.2005;101.7;24.5;1.7;0.35;16.7
30.08.2005;142.2;27.6;1.7;0.38;22.2
31.08.2005;153.7;30.9;2.1;0.44;33.1
01.09.2005;170.2;26.9;2.0;0.44;47.0
02.09.2005;179.4;28.3;1.5;0.42;45.2
03.09.2005;190.2;20.6;1.3;0.33;25.6
04.09.2005;130.8;13.4;0.9;0.26;17.8
05.09.2005;126.8;25.1;1.7;0.34;29.5
06.09.2005;98.4;30.2;2.1;0.37;34.4
07.09.2005;60.5;36.8;1.7;0.40;28.1
08.09.2005;118.7;31.1;1.8;0.38;28.0
09.09.2005;59.3;32.1;1.0;0.40;16.9
10.09.2005;104.7;18.0;1.1;0.28;12.0
11.09.2005;78.4;19.0;1.0;0.27;11.7
12.09.2005;81.3;26.4;1.0;0.30;9.2
13.09.2005;115.9;25.5;1.5;0.36;17.7
14.09.2005;128.3;27.5;1.7;0.45;21.6
15.09.2005;168.2;30.9;1.9;0.43;24.9
16.09.2005;129.8;35.4;3.0;0.47;40.5
17.09.2005;79.4;24.5;1.3;0.34;20.1
18.09.2005;41.5;15.2;1.0;0.23;6.8
19.09.2005;56.4;25.7;1.9;0.30;12.8
20.09.2005;83.0;24.2;1.9;0.38;21.2
21.09.2005;97.0;30.2;2.3;0.40;26.5
22.09.2005;82.3;35.1;2.3;0.42;27.0
23.09.2005;94.9;35.0;2.4;0.47;33.8
24.09.2005;126.2;30.6;2.1;0.49;41.2
25.09.2005;120.1;23.2;1.8;0.39;33.3
26.09.2005;124.1;34.7;2.0;0.46;38.5
27.09.2005;88.0;44.9;2.8;0.58;49.4
28.09.2005;106.8;38.1;4.2;0.49;48.5
29.09.2005;90.0;31.9;2.3;0.40;35.5
30.09.2005;73.1;28.6;1.6;0.32;10.7
01.10.2005;92.8;23.3;1.9;0.32;16.8
02.10.2005;67.2;18.8;1.1;0.29;10.2
03.10.2005;38.2;36.9;2.9;0.53;16.7
04.10.2005;43.9;35.4;3.4;0.52;15.4
05.10.2005;22.0;33.4;4.4;0.56;19.4
06.10.2005;41.9;30.4;4.6;0.49;21.3
07.10.2005;22.8;32.8;4.1;0.60;23.3
08.10.2005;78.4;26.1;4.5;0.43;19.7
09.10.2005;88.8;24.2;4.4;0.43;32.8
10.10.2005;39.5;41.7;5.7;0.63;46.6
11.10.2005;54.6;39.7;6.6;0.53;52.6
12.10.2005;69.5;38.4;6.1;0.54;47.0
13.10.2005;88.8;34.7;4.9;0.56;52.2
14.10.2005;83.9;39.6;6.3;0.63;57.9
15.10.2005;93.0;37.6;6.8;0.65;54.0
16.10.2005;79.7;29.6;6.0;0.49;36.1
17.10.2005;43.6;51.1;6.5;0.65;66.4
18.10.2005;41.2;42.1;6.2;0.47;33.3
19.10.2005;17.8;36.7;5.7;0.55;45.3
20.10.2005;8.2;42.3;5.0;0.64;32.6
21.10.2005;21.6;35.0;5.5;0.74;32.5
22.10.2005;19.3;26.9;5.9;0.60;29.1
23.10.2005;14.6;36.7;5.4;0.64;32.6
24.10.2005;50.1;34.6;6.8;0.63;36.0
25.10.2005;40.0;33.5;5.6;0.58;40.8
26.10.2005;57.1;35.2;6.7;0.61;33.1
27.10.2005;66.7;35.8;6.3;0.60;39.8
28.10.2005;73.9;40.0;6.8;0.65;52.5
29.10.2005;84.8;34.3;5.8;0.54;
30.10.2005;94.3;30.7;6.8;0.48;43.0
31.10.2005;37.1;38.4;5.1;0.65;57.0
01.11.2005;39.8;41.5;5.4;0.73;45.6
02.11.2005;33.6;30.4;5.8;0.74;31.3
03.11.2005;41.7;33.9;7.4;0.67;33.6
04.11.2005;8.2;40.4;7.5;0.86;53.0
05.11.2005;7.6;47.6;5.3;0.87;39.0
06.11.2005;17.5;31.3;6.5;0.57;27.6
07.11.2005;35.1;31.4;6.6;0.61;30.6
08.11.2005;27.6;35.6;8.3;0.61;26.7
09.11.2005;21.7;45.0;6.4;0.66;37.9
10.11.2005;27.0;46.6;5.9;0.67;37.6
11.11.2005;33.6;44.4;9.8;0.66;33.8
12.11.2005;48.8;41.5;9.1;0.59;31.8
13.11.2005;31.9;60.1;7.2;0.78;67.1
14.11.2005;24.1;59.7;6.6;0.84;86.9
15.11.2005;21.8;64.4;6.8;0.83;70.5
16.11.2005;18.9;52.3;8.2;0.81;48.4
17.11.2005;64.0;30.0;4.9;0.37;12.4
18.11.2005;58.2;35.2;8.8;0.43;18.9
19.11.2005;57.2;28.0;7.6;0.38;7.8
20.11.2005;48.3;37.4;14.1;0.50;18.9
21.11.2005;66.0;43.7;12.1;0.56;20.1
22.11.2005;60.5;45.7;10.8;0.57;34.2
23.11.2005;30.0;41.5;10.9;0.59;39.1
24.11.2005;38.9;46.2;14.9;0.70;48.3
25.11.2005;9.2;56.1;13.5;0.78;50.9
26.11.2005;14.5;46.4;12.9;0.74;39.4
27.11.2005;58.2;34.8;12.0;0.55;24.3
28.11.2005;51.6;49.0;15.4;0.75;39.5
29.11.2005;26.4;56.1;12.1;0.90;46.4
30.11.2005;32.8;46.5;12.7;0.75;34.2
